event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
260309072,TRUE,1995-07-11 14-30-00,14.27938408,45.91606183,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444116.7717,5084973.898,33N
260309073,TRUE,1995-07-13 13-30-00,14.29077887,45.93232914,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445016.5017,5086773.357,33N
260309074,TRUE,1995-07-15 11-30-00,14.29099668,45.91523469,ii,collar picked up next to deer trail - shit,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445016.5017,5084873.928,33N
260309075,TRUE,1998-04-10 22-35-00,14.31950319,45.90326097,aa,capture,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,447215.8416,5083524.333,33N
260309076,TRUE,1998-04-13 17-10-00,14.29009974,45.93502425,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444966.5167,5087073.267,33N
260309077,TRUE,1998-04-15 12-00-00,14.28842938,45.86393105,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444766.5767,5079175.638,33N
260309078,TRUE,1998-04-16 11-00-00,14.27352584,45.87103557,nm,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443616.9217,5079975.398,33N
260309079,TRUE,1998-04-17 15-50-00,14.27384783,45.87103762,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443641.9142,5079975.398,33N
260309080,TRUE,1998-04-18 11-45-00,14.27546364,45.87059798,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443766.8767,5079925.413,33N
260309081,TRUE,1998-04-19 10-55-00,14.28294173,45.86502148,nm,1700: same as before,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444341.7042,5079300.6,33N
260309082,TRUE,1998-04-19 14-30-00,14.28646313,45.86661815,aa,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444616.6217,5079475.548,33N
260309083,TRUE,1998-04-22 10-40-00,14.30317889,45.89461466,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445941.2241,5082574.618,33N
260309084,TRUE,1998-04-23 10-15-00,14.2936319,45.85991428,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445166.4566,5078725.773,33N
260309085,TRUE,1998-04-27 18-00-00,14.36372207,45.89654243,nm,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,450639.814,5082749.565,33N
260309086,TRUE,1998-04-29 17-45-00,14.2849849,45.88145539,aa,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444516.6517,5081125.053,33N
260309087,TRUE,1998-05-02 10-00-00,14.2973011,45.90087714,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445491.3591,5083274.408,33N
260309088,TRUE,1998-05-03 09-00-00,14.30102799,45.89658104,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445776.2736,5082794.552,33N
260309089,TRUE,1998-05-04 09-45-00,14.27946928,45.88456999,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444091.7792,5081474.948,33N
260309090,TRUE,1998-05-05 12-40-00,14.3241858,45.91566074,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,447590.7291,5084898.92,33N
260309091,TRUE,1998-05-06 11-30-00,14.28844995,45.88755056,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444791.5692,5081799.85,33N
260309092,TRUE,1998-05-08 13-00-00,14.27415811,45.87193937,ii,,0,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443666.9067,5080075.368,33N
260309093,TRUE,1998-05-11 13-10-00,14.29264793,45.9120957,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445141.4641,5084524.033,33N
260309094,TRUE,1998-05-13 17-00-00,14.30850249,45.93288765,nm,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446391.0891,5086823.342,33N
260309095,TRUE,1998-05-17 19-40-00,14.28001797,45.86702762,nm,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444116.7717,5079525.533,33N
260309096,TRUE,1998-05-18 13-30-00,14.27809507,45.9160537,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444016.8017,5084973.898,33N
260309097,TRUE,1998-05-19 14-15-00,14.29737354,45.92067276,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445516.3516,5085473.747,33N
260309098,TRUE,1998-05-20 13-00-00,14.27788951,45.90705459,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443991.8092,5083974.198,33N
260309099,TRUE,1998-05-21 17-30-00,14.2801769,45.90459462,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444166.7567,5083699.28,33N
260309100,TRUE,1998-05-22 17-10-00,14.31043198,45.9072556,ii,activity monitoring until 0815 pm,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309101,TRUE,1998-05-23 17-00-00,14.29754383,45.9071771,nm,,0,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445516.3516,5083974.198,33N
260309102,TRUE,1998-05-25 11-00-00,14.28813361,45.8870987,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444766.5767,5081749.865,33N
260309103,TRUE,1998-05-28 16-50-00,14.30061048,45.91956789,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445766.2766,5085348.785,33N
260309104,TRUE,1998-05-29 20-00-00,14.2672306,45.88449216,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443142.0642,5081474.948,33N
260309105,TRUE,1998-05-30 18-45-00,14.29136187,45.91186278,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445041.4941,5084499.04,33N
260309106,TRUE,1998-05-31 13-00-00,14.28783452,45.88529727,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444741.5842,5081549.925,33N
260309107,TRUE,1998-06-01 16-00-00,14.28359431,45.86435073,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444391.6892,5079225.623,33N
260309108,TRUE,1998-06-02 17-00-00,14.27668834,45.90029863,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443891.8392,5083224.423,33N
260309109,TRUE,1998-06-03 09-00-00,14.29748708,45.91167566,aa,for more info see amf ancka 030698,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445516.3516,5084474.048,33N
260309110,TRUE,1998-06-04 16-46-00,14.28693419,45.90531183,ii,"only weak signals, no signal from tolsti vrh (1730) --> more exact location impo",4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444691.5992,5083774.258,33N
260309111,TRUE,1998-06-05 13-00-00,14.28462684,45.90934642,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444516.6517,5084224.123,33N
260309112,TRUE,1998-06-07 20-30-00,14.26953589,45.90520193,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443342.0042,5083774.258,33N
260309113,TRUE,1998-06-08 15-45-00,14.27026764,45.87393911,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443366.9967,5080300.3,33N
260309114,TRUE,1998-06-09 13-50-00,14.28865471,45.92196848,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444841.5542,5085623.702,33N
260309115,TRUE,1998-06-10 10-20-00,14.28754462,45.90796999,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444741.5842,5084069.169,33N
260309116,TRUE,1998-06-11 19-30-00,14.29756937,45.90515275,aa,,1,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445516.3516,5083749.265,33N
260309117,TRUE,1998-06-12 14-30-00,14.26647619,45.91732937,ii,"fresh, front: 12,5cm broad, underneath highway (43725/87150),ee->ww",3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443117.0717,5085123.853,33N
260309118,TRUE,1998-06-14 13-15-00,14.28845283,45.88732564,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444791.5692,5081774.858,33N
260309119,TRUE,1998-06-15 16-30-00,14.2933552,45.90715128,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445191.4491,5083974.198,33N
260309120,TRUE,1998-06-16 09-15-00,14.27085116,45.90318583,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443441.9742,5083549.325,33N
260309121,TRUE,1998-06-17 14-30-00,14.30473059,45.89934797,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446066.1866,5083099.46,33N
260309122,TRUE,1998-06-18 10-40-00,14.27418739,45.86969009,ii,"ancka 170698: hair, scat, tick, excavated ant hill, boar hair",3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443666.9067,5079825.443,33N
260309123,TRUE,1998-06-19 10-20-00,14.28485372,45.91677103,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444541.6442,5085048.875,33N
260309124,TRUE,1998-06-20 13-10-00,14.29600674,45.90131906,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445391.3891,5083324.393,33N
260309125,TRUE,1998-06-21 10-00-00,14.27883281,45.90886011,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444066.7867,5084174.138,33N
260309126,TRUE,1998-06-22 09-00-00,14.26632882,45.90405666,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443092.0792,5083649.295,33N
260309127,TRUE,1998-06-23 10-20-00,14.29358323,45.91457588,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445216.4416,5084798.95,33N
260309128,TRUE,1998-06-24 12-30-00,14.27903852,45.91785921,ii,,1,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444091.7792,5085173.838,33N
260309129,TRUE,1998-06-29 10-45-00,14.29081328,45.92963002,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445016.5017,5086473.447,33N
260309130,TRUE,1998-06-30 11-00-00,14.30802561,45.91938809,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446341.1041,5085323.792,33N
260309131,TRUE,1998-07-01 13-30-00,14.28912569,45.88508036,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444841.5542,5081524.933,33N
260309132,TRUE,1998-07-02 10-20-00,14.40820189,45.92489957,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,454113.7714,5085873.627,33N
260309133,TRUE,1998-07-04 11-25-00,14.298742,45.91438271,ii,,1,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445616.3216,5084773.958,33N
260309134,TRUE,1998-07-06 17-25-00,14.29243431,45.90354645,aa,possibly trail from the morning,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445116.4716,5083574.318,33N
260309135,TRUE,1998-07-07 15-00-00,14.29010548,45.9345744,ii,with ivan`s students,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444966.5167,5087023.282,33N
260309136,TRUE,1998-07-08 11-00-00,14.30364468,45.9346577,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446016.2016,5087023.282,33N
260309137,TRUE,1998-07-09 15-10-00,14.29338623,45.93009584,aa,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445216.4416,5086523.432,33N
260309138,TRUE,1998-07-10 06-10-00,14.29743031,45.91617421,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445516.3516,5084973.898,33N
260309139,TRUE,1998-07-13 11-00-00,14.29016976,45.92953604,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444966.5166,5086463.45,33N
260309140,TRUE,1998-07-15 10-30-00,14.28242104,45.9304774,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444366.6967,5086573.417,33N
260309141,TRUE,1998-07-16 07-50-00,14.30560974,45.93219527,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446166.1566,5086748.365,33N
260309142,TRUE,1998-07-17 06-45-00,14.29336052,45.93212018,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445216.4416,5086748.365,33N
260309143,TRUE,1998-07-18 10-50-00,14.29601812,45.90041935,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445391.3891,5083224.423,33N
260309144,TRUE,1998-07-20 17-50-00,14.30215136,45.92520093,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445891.2391,5085973.597,33N
260309145,TRUE,1998-07-21 19-30-00,14.28602817,45.90058232,aa,"heared her and saw """"the rest of her"""" moving into forest. people looking for mush",4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444616.6217,5083249.415,33N
260309146,TRUE,1998-07-22 14-30-00,14.26665692,45.90360888,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443117.0717,5083599.31,33N
260309147,TRUE,1998-07-23 15-40-00,14.28641084,45.89586085,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444641.6142,5082724.573,33N
260309148,TRUE,1998-07-24 07-00-00,14.30540015,45.89732753,ii,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446116.1716,5082874.528,33N
260309149,TRUE,1998-07-25 10-10-00,14.31163739,45.91401123,ii,"5,5cm at 47125/86175; 12,5cm at 47150/86750 (crossing the road)",3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446616.0216,5084723.973,33N
260309150,TRUE,1998-07-27 13-10-00,14.31542687,45.92033245,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446915.9316,5085423.762,33N
260309151,TRUE,1998-07-28 17-00-00,14.31035398,45.9135536,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446516.0516,5084673.988,33N
260309152,TRUE,1998-07-29 11-25-00,14.29231712,45.91276848,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445116.4716,5084599.01,33N
260309153,TRUE,1998-07-30 16-20-00,14.30254026,45.89416087,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445891.2391,5082524.633,33N
260309154,TRUE,1998-07-31 06-50-00,14.30879304,45.90949515,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446391.0891,5084224.123,33N
260309155,TRUE,1998-08-03 10-40-00,14.29225994,45.91726703,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445116.4716,5085098.86,33N
260309156,TRUE,1998-08-04 10-45-00,14.28909987,45.88710472,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444841.5542,5081749.865,33N
260309157,TRUE,1998-08-05 14-30-00,14.29050122,45.90353447,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444966.5167,5083574.318,33N
260309158,TRUE,1998-08-06 08-00-00,14.28920736,45.92917015,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444891.5392,5086423.462,33N
260309159,TRUE,1998-08-07 04-30-00,14.29737354,45.92067276,ii,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445516.3516,5085473.747,33N
260309160,TRUE,1998-08-08 09-30-00,14.26888856,45.90542274,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443292.0192,5083799.25,33N
260309161,TRUE,1998-08-10 16-15-00,14.32191906,45.91654709,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,447415.7816,5084998.89,33N
260309162,TRUE,1998-08-11 10-45-00,14.30919339,45.90319911,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446416.0816,5083524.333,33N
260309163,TRUE,1998-08-12 15-00-00,14.2889621,45.89790126,ii,activity monitoring,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444841.5542,5082949.505,33N
260309164,TRUE,1998-08-13 10-20-00,14.28812786,45.88754856,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444766.5767,5081799.85,33N
260309165,TRUE,1998-08-15 14-10-00,14.29346648,45.89837909,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445191.4491,5082999.49,33N
260309166,TRUE,1998-08-16 13-40-00,14.28813648,45.88687377,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,444766.5767,5081724.873,33N
260309167,TRUE,1998-08-17 14-00-00,14.27255692,45.87125435,aa,"dug up wasp nest, tracks in the grass",3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443541.9442,5080000.39,33N
260309168,TRUE,1998-08-18 19-50-00,14.29520585,45.91368612,aa,other locations:20:30(46225;85400); 20:00(47150;85200),3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445341.4041,5084698.98,33N
260309169,TRUE,1998-08-19 12-00-00,14.29481808,45.91885746,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445316.4116,5085273.807,33N
260309170,TRUE,1998-08-20 16-10-00,14.31654841,45.92348839,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,447005.9046,5085773.657,33N
260309171,TRUE,1998-08-21 17-00-00,14.31009752,45.93424695,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446516.0516,5086973.297,33N
260309172,TRUE,1998-08-22 18-10-00,14.32069864,45.91091622,aa,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,447315.8116,5084374.078,33N
260309173,TRUE,1998-08-24 16-05-00,14.29348645,45.8968046,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445191.4491,5082824.543,33N
260309174,TRUE,1998-08-25 18-00-00,14.31674151,45.89199721,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446990.9091,5082274.708,33N
260309175,TRUE,1998-08-26 14-00-00,14.30978757,45.90725171,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446466.0666,5083974.198,33N
260309176,TRUE,1998-08-28 15-45-00,14.34096952,45.88629091,aa,"strong signal from everywhere, stupid spot",3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,448865.3465,5081624.903,33N
260309177,TRUE,1998-09-01 16-30-00,14.30790187,45.90341624,nm,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446316.1116,5083549.325,33N
260309178,TRUE,1998-09-03 11-00-00,14.31238465,45.90569275,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446666.0066,5083799.25,33N
260309179,TRUE,1998-09-07 19-35-00,14.27408197,45.8777875,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,443666.9067,5080725.173,33N
260309180,TRUE,1998-09-08 12-30-00,14.29727414,45.92854521,ii,,4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445516.3516,5086348.485,33N
260309181,TRUE,1998-09-09 13-00-00,14.30528458,45.93241824,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446141.1641,5086773.357,33N
260309182,TRUE,1998-09-10 13-20-00,14.31043198,45.9072556,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446516.0516,5083974.198,33N
260309183,TRUE,1998-09-14 11-00-00,14.29774122,45.9170759,aa,"zvischen 1. und 2. lokation  Forststraíçe ge.. , knacken gehŒîrt, hat sich zimlich",4,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445541.3441,5085073.868,33N
260309184,TRUE,1998-09-15 11-00-00,14.29210261,45.92963801,aa,active at least from 11.00 - 12.15,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445116.4716,5086473.447,33N
260309185,TRUE,1998-09-16 09-00-00,14.31366789,45.90615036,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446765.9766,5083849.235,33N
260309186,TRUE,1998-09-17 06-50-00,14.29485797,45.91570848,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,445316.4116,5084923.913,33N
260309187,TRUE,1998-09-18 12-45-00,14.31010588,45.93357217,nm,,2,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,446516.0516,5086898.32,33N
260309188,TRUE,1998-09-20 11-45-00,14.31801889,45.91922322,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,447115.8716,5085298.8,33N
260309189,TRUE,1998-09-22 10-40-00,14.32955847,45.92446523,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,448015.6016,5085873.627,33N
260309190,TRUE,1998-09-24 18-10-00,14.33932376,45.9164241,aa,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,448765.3765,5084973.898,33N
260309191,TRUE,1998-09-26 08-30-00,14.31735543,45.89447528,ii,,3,radio-transmitter,Ursus arctos,ancka,ancka,Brown bear Slovenia 1993-1999,447040.8941,5082549.625,33N
